site_code;item_raw;item_class;item_ord;grp1;grp2;grp3;grp4;grp5;grp6;grp7
vir;Sphacelaria_sp;Phaeophyceae;Sphacelariales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Polysiphonia_binneyi;Florideophyceae;Ceramiales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Lomentaria_uncinata;Florideophyceae;Rhodymeniales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Ophiothrix_lineata;Ophiuroidea;Ophiurida;Ophiuroidea;Ophiuroidea;Ophiuroidea;Ophiuroidea;Ophiuroidea;Ophiuroidea;Echinodermata
vir;Decapterus_sp;Actinopterygii;Carangiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Caranx_fusus;Actinopterygii;Carangiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Trachinocephalus_myops;Actinopterygii;Aulopiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Allanena_harringtonensis;Actinopterygii;Atheriniformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Canthigaster_rostrata;Actinopterygii;Tetraodontiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Sphyraena_picudilla;Actinopterygii;Perciformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Echnida_catenata;Actinopterygii;Anguilliformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Ablennes_hians;Actinopterygii;Beloniformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Protoconch;NA;NA;Zooplankton;Mollusca;Zooplankton;Mollusca;Zooplankton;Zooplankton;Zooplankton
haw;Barnacle;Hexanauplia;NA;Cirripedia;Cirripedia;Hexanauplia;Cirripedia;Cirripedia;Cirripedia;Crustacea
haw;Polychaetes errant;Polychaeta;NA;Annelida;Polychaeta;Polychaeta;Polychaeta;Annelida;Worm;Worm
vir;Ceranium_nitens;Florideophyceae;Ceramiales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Codium_intertextum;Ulvophyceae;Bryopsidales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Avrainvillea_nigricans;Ulvophyceae;Bryopsidales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Rissoina_fischeri;Gastropoda;Littorinimorpha;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
vir;Pomacentridae_eggs;Actinopterygii;Perciformes;Zooplankton;Fish;Zooplankton;Fish;Zooplankton;Zooplankton;Zooplankton
vir;Fish;Actinopterygii;Perciformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Crassispira_nigrescens;Gastropoda;Neogastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
vir;Avrainvillea_sp;Ulvophyceae;Bryopsidales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Diodora_variegata;Gastropoda;Lepetellida;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
vir;Excorallana_sp;Malacostraca;Isopoda;Isopoda;Isopoda;Malacostraca;Isopoda;Isopoda;Peracarida;Crustacea
mari;Cypris_larvae;Hexanauplia;NA;Zooplankton;Cirripedia;Zooplankton;Cirripedia;Zooplankton;Zooplankton;Zooplankton
mari;Harpacticoida;Hexanauplia;Harpacticoida;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
vir;Fish;Actinopterygii;Clupeiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Actinopterygii;Clupeiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Serranus_sp;Actinopterygii;Perciformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Epinephelus_sp;Actinopterygii;Perciformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Abudefduf_sp;Actinopterygii;Perciformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Polynoids;Polychaeta;NA;Annelida;Polychaeta;Polychaeta;Polychaeta;Annelida;Worm;Worm
mari;Belonidae;Actinopterygii;Beloniformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mad;Decapodes_larvae;Malacostraca;Decapoda;Zooplankton;Decapoda;Zooplankton;Decapoda;Zooplankton;Zooplankton;Zooplankton
mari;Echinoids_frags;Echinoidea;NA;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinodermata
mari;Ophiurids_frags;Ophiuroidea;NA;Ophiuroidea;Ophiuroidea;Ophiuroidea;Ophiuroidea;Ophiuroidea;Ophiuroidea;Echinodermata
mari;Algae_clumps;NA;NA;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
mari;Tachinotus_bailloni_juv;Actinopterygii;Carangiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Glycymeris_decussata;Bivalvia;Arcoida;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Mollusca
vir;Oliva_sp;Gastropoda;Neogastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
vir;Astrea_longispina;Gastropoda;Trochida;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
vir;Littorina_meleagris;Gastropoda;Littorinimorpha;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
vir;Cymothoids;Malacostraca;Isopoda;Isopoda;Isopoda;Malacostraca;Isopoda;Isopoda;Peracarida;Crustacea
vir;Tylosurus_sp;Actinopterygii;Beloniformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Wasp;Insecta;Hymenoptera;Insecta;Insecta;Insecta;Insecta;Insecta;Insecta;Insecta
vir;Beetle;Insecta;Coleoptera;Insecta;Insecta;Insecta;Insecta;Insecta;Insecta;Insecta
vir;Cetengraulis_edentulus;Actinopterygii;Clupeiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Mugil_sp;Actinopterygii;Mugiliformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Sp_unid;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
mari;Calappa_sp;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
mari;Callianassa_sp;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
mari;Naso_sp;Actinopterygii;Acanthuriformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
haw;Pteropods;Gastropoda;Pteropoda;Zooplankton;Zooplankton;Zooplankton;Pteropoda;Zooplankton;Zooplankton;Zooplankton
vir;Bivalvia;Bivalvia;NA;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Mollusca
vir;Natica_sp;Gastropoda;Littorinimorpha;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
vir;Litiopa_melanostoma;Gastropoda;NA;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
vir;Batillaria_sp;Gastropoda;NA;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
vir;Caecum_sp;Gastropoda;Littorinimorpha;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
vir;Drillia_sp;Gastropoda;Neogastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
vir;Cymadusa_sp;Malacostraca;Amphipoda;Amphipoda;Amphipoda;Malacostraca;Amphipoda;Amphipoda;Peracarida;Crustacea
vir;Sapphrinia_sp;Hexanauplia;Poecilostomatoida;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
nca;Actinopterygii;Actinopterygii;NA;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
nca;Worms;NA;NA;NA;NA;NA;NA;NA;Worm;Worm
nca;Crab;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
nca;Nudibranchia;Gastropoda;Nudibranchia;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
nca;Bivalvia;Bivalvia;NA;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Mollusca
nca;Crustacea;NA;NA;Crustacea;Crustacea;Crustacea;Crustacea;Crustacea;NA;Crustacea
nca;Algae;NA;NA;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
nca;Shrimp;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
nca;Octopoda;Cephalopoda;Octopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda
nca;Stomatopoda;Malacostraca;Stomatopoda;Stomatopoda;Stomatopoda;Malacostraca;Stomatopoda;Stomatopoda;Stomatopoda;Crustacea
nca;Ophiuroidea;Ophiuroidea;NA;Ophiuroidea;Ophiuroidea;Ophiuroidea;Ophiuroidea;Ophiuroidea;Ophiuroidea;Echinodermata
nca;Cephalopoda;Cephalopoda;NA;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda
nca;Paguroidea;Malacostraca;Decapoda;Paguroidea;Paguroidea;Malacostraca;Paguroidea;Decapoda;Decapoda;Crustacea
nca;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
nca;Mollusca;NA;NA;Mollusca;Mollusca;Mollusca;Mollusca;Mollusca;NA;Mollusca
nca;Alcyonacea;Anthozoa;Alcyonacea;Anthozoa;Alcyonaria;Anthozoa;Alcyonaria;Octocorallia;Anthozoa;Anthozoa
nca;Sabellidae;Polychaeta;Sabellida;Polychaeta;Polychaeta;Polychaeta;Polychaeta;Annelida;Worm;Worm
nca;Spatangoida;Echinoidea;Spatangoida;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinodermata
nca;Annelida;NA;NA;Annelida;Annelida;Annelida;Annelida;Annelida;Worm;Worm
nca;Amphipoda;Malacostraca;Amphipoda;Amphipoda;Amphipoda;Malacostraca;Amphipoda;Amphipoda;Peracarida;Crustacea
nca;Holothuroidea;Holothuroidea;NA;Holothuroidea;Holothuroidea;Holothuroidea;Holothuroidea;Holothuroidea;Holothuroidea;Echinodermata
nca;Jellyfish;NA;NA;Cnidaria;Cnidaria;Cnidaria;Cnidaria;Jellyfish;Medusozoa;Medusozoa
nca;Asteroidea;Asteroidea;NA;Asteroidea;Asteroidea;Asteroidea;Asteroidea;Asteroidea;Asteroidea;Echinodermata
nca;Porifera;NA;NA;Porifera;Porifera;Porifera;Porifera;Porifera;Porifera;Porifera
nca;Strombidae;Gastropoda;Littorinimorpha;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
nca;Echinoidea;Echinoidea;NA;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinodermata
nca;Haliotidae;Gastropoda;Lepetellida;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
nca;Polychaeta;Polychaeta;NA;Annelida;Polychaeta;Polychaeta;Polychaeta;Annelida;Worm;Worm
nca;Cerithiidae;Gastropoda;NA;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
nca;Clypeasteroida;Echinoidea;Clypeasteroida;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinodermata
nca;Foraminifera;NA;NA;Foraminifera;Foraminifera;Foraminifera;Foraminifera;Foraminifera;Foraminifera;Foraminifera
nca;Dentaliidae;Scaphopoda;Dentaliida;Scaphopoda;Scaphopoda;Scaphopoda;Scaphopoda;Scaphopoda;Scaphopoda;Scaphopoda
nca;Echinodermata;NA;NA;Echinodermata;Echinodermata;Echinodermata;Echinodermata;Echinodermata;NA;Echinodermata
nca;Scleractinia;Anthozoa;Scleractinia;Anthozoa;Scleractinia;Anthozoa;Scleractinia;Scleractinia;Anthozoa;Anthozoa
nca;Halimeda;Ulvophyceae;Bryopsidales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
nca;Nemertea;NA;NA;Microfauna;Nemertea;Microfauna;Nemertea;Nemertea;Worm;Worm
nca;Debris;NA;NA;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus
nca;Sipuncula;NA;NA;Sipuncula;Sipuncula;Sipuncula;Sipuncula;Sipuncula;Worm;Worm
nca;Brachiopoda;NA;NA;Brachiopoda;Brachiopoda;Brachiopoda;Brachiopoda;Brachiopoda;Brachiopoda;Brachiopoda
nca;Copepoda;Hexanauplia;NA;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
nca;Turritellidae;Gastropoda;NA;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
nca;Plankton;NA;NA;Zooplankton;NA;Zooplankton;NA;Zooplankton;Zooplankton;Zooplankton
nca;Polyplacophora;Polyplacophora;NA;Polyplacophora;Polyplacophora;Polyplacophora;Polyplacophora;Polyplacophora;Polyplacophora;Mollusca
nca;Scyllaridae;Malacostraca;Decapoda;Scyllaridae;Scyllaridae;Malacostraca;Scyllaridae;Decapoda;Decapoda;Crustacea
nca;Palinuridae;Malacostraca;Decapoda;Palinuridae;Palinuridae;Malacostraca;Palinuridae;Decapoda;Decapoda;Crustacea
nca;Sepiida/Teuthida;Cephalopoda;Teuthida;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda
nca;Sepiida/Teuthida;Cephalopoda;Sepiida;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda
