"","site_code","class","family_cor","fish_sp","genus","sp","nb_sample","nb_guts","nb_empty","item_raw","item_phylum","item_class","item_ord","item_fam","item_gen","item_sp","item_freq","item_volper","time","grp1","grp6"
"5768","haw","Actinopterygii","Chaetodontidae","Chaetodon quadrimaculatus","Chaetodon","quadrimaculatus",26,22,4,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.181818182,NA,NA,"Amphipoda","Zooplankton"
"5769","haw","Actinopterygii","Chaetodontidae","Chaetodon quadrimaculatus","Chaetodon","quadrimaculatus",26,22,4,"Cyclopoida","Arthropoda","Hexanauplia","Cyclopoida",NA,NA,NA,0.090909091,NA,NA,"Copepoda","Zooplankton"
"5770","haw","Actinopterygii","Chaetodontidae","Chaetodon quadrimaculatus","Chaetodon","quadrimaculatus",26,22,4,"Calanoida","Arthropoda","Hexanauplia","Calanoida",NA,NA,NA,0.045454545,NA,NA,"Copepoda","Zooplankton"
"5771","haw","Actinopterygii","Chaetodontidae","Chaetodon quadrimaculatus","Chaetodon","quadrimaculatus",26,22,4,"Mites","Arthropoda","Arachnida",NA,NA,NA,NA,0.045454545,NA,NA,"Arachnida","Arachnida"
"5772","haw","Actinopterygii","Chaetodontidae","Chaetodon quadrimaculatus","Chaetodon","quadrimaculatus",26,22,4,"Eggs_demersal",NA,NA,NA,NA,NA,NA,0.045454545,NA,NA,"Zooplankton","Zooplankton"
"5773","haw","Actinopterygii","Chaetodontidae","Chaetodon quadrimaculatus","Chaetodon","quadrimaculatus",26,22,4,"Algae_frags_diatoms",NA,NA,NA,NA,NA,NA,0.545454545,NA,NA,"Algae","Benthic autotroph"
"5774","haw","Actinopterygii","Chaetodontidae","Chaetodon unimaculatus","Chaetodon","unimaculatus",26,19,7,"Scleractinia","Cnidaria","Anthozoa","Scleractinia",NA,NA,NA,0.789473684,NA,NA,"Scleractinia","Anthozoa"
"5775","haw","Actinopterygii","Chaetodontidae","Chaetodon unimaculatus","Chaetodon","unimaculatus",26,19,7,"Sponges","Porifera",NA,NA,NA,NA,NA,0.263157895,NA,NA,"Porifera","Porifera"
"5776","haw","Actinopterygii","Chaetodontidae","Chaetodon unimaculatus","Chaetodon","unimaculatus",26,19,7,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.210526316,NA,NA,"Amphipoda","Zooplankton"
"5777","haw","Actinopterygii","Chaetodontidae","Chaetodon unimaculatus","Chaetodon","unimaculatus",26,19,7,"Pelecypod","Mollusca","Bivalvia",NA,NA,NA,NA,0.052631579,NA,NA,"Bivalvia","Bivalvia"
"5778","haw","Actinopterygii","Chaetodontidae","Chaetodon unimaculatus","Chaetodon","unimaculatus",26,19,7,"Sipunculid_introverts","Sipuncula",NA,NA,NA,NA,NA,0.052631579,NA,NA,"Sipuncula","Worm"
"5779","haw","Actinopterygii","Chaetodontidae","Chaetodon unimaculatus","Chaetodon","unimaculatus",26,19,7,"Calanoida","Arthropoda","Hexanauplia","Calanoida",NA,NA,NA,0.105263158,NA,NA,"Copepoda","Zooplankton"
"5780","haw","Actinopterygii","Chaetodontidae","Chaetodon unimaculatus","Chaetodon","unimaculatus",26,19,7,"Algae_frags_diatoms",NA,NA,NA,NA,NA,NA,0.473684211,NA,NA,"Algae","Benthic autotroph"
"5781","haw","Actinopterygii","Chaetodontidae","Chaetodon multicinctus","Chaetodon","multicinctus",26,11,15,"Scleractinia","Cnidaria","Anthozoa","Scleractinia",NA,NA,NA,1,NA,NA,"Scleractinia","Anthozoa"
"5782","haw","Actinopterygii","Chaetodontidae","Chaetodon multicinctus","Chaetodon","multicinctus",26,11,15,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.636363636,NA,NA,"Amphipoda","Zooplankton"
"5783","haw","Actinopterygii","Chaetodontidae","Chaetodon multicinctus","Chaetodon","multicinctus",26,11,15,"Sipunculid_introverts","Sipuncula",NA,NA,NA,NA,NA,0.454545455,NA,NA,"Sipuncula","Worm"
"5784","haw","Actinopterygii","Chaetodontidae","Chaetodon multicinctus","Chaetodon","multicinctus",26,11,15,"Polychaetes","Annelida","Polychaeta",NA,NA,NA,NA,0.272727273,NA,NA,"Annelida","Worm"
"5785","haw","Actinopterygii","Chaetodontidae","Chaetodon multicinctus","Chaetodon","multicinctus",26,11,15,"Hydroids","Cnidaria","Hydrozoa",NA,NA,NA,NA,0.181818182,NA,NA,"Hydrozoa","Medusozoa"
"5786","haw","Actinopterygii","Chaetodontidae","Chaetodon multicinctus","Chaetodon","multicinctus",26,11,15,"Calanoida","Arthropoda","Hexanauplia","Calanoida",NA,NA,NA,0.090909091,NA,NA,"Copepoda","Zooplankton"
"5787","haw","Actinopterygii","Chaetodontidae","Chaetodon multicinctus","Chaetodon","multicinctus",26,11,15,"Algae_frags_diatoms",NA,NA,NA,NA,NA,NA,0.545454545,NA,NA,"Algae","Benthic autotroph"
"5788","haw","Actinopterygii","Chaetodontidae","Chaetodon ornatissimus","Chaetodon","ornatissimus",19,11,8,"Mucus_nematocyst_zoox_orgdebris","Cnidaria","Anthozoa",NA,NA,NA,NA,1,NA,NA,"Anthozoa","Anthozoa"
"5789","haw","Actinopterygii","Chaetodontidae","Chaetodon ornatissimus","Chaetodon","ornatissimus",19,11,8,"Algae_frags_diatoms",NA,NA,NA,NA,NA,NA,1,NA,NA,"Algae","Benthic autotroph"
"5790","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Alcyonaria","Cnidaria","Anthozoa",NA,NA,NA,NA,0.833333333,NA,NA,"Octocorallia","Anthozoa"
"5791","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Terebellids","Annelida","Polychaeta","Terebellida","Terebellidae",NA,NA,1,NA,NA,"Annelida","Worm"
"5792","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Gastropoda_eggs","Mollusca","Gastropoda",NA,NA,NA,NA,1,NA,NA,"Zooplankton","Zooplankton"
"5793","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Polychaeta_errant_frags","Annelida","Polychaeta",NA,NA,NA,NA,0.833333333,NA,NA,"Annelida","Worm"
"5794","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Sabellids","Annelida","Polychaeta","Sabellida","Sabellidae",NA,NA,0.666666667,NA,NA,"Annelida","Worm"
"5795","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Echinoids podia","Echinodermata","Echinoidea",NA,NA,NA,NA,0.666666667,NA,NA,"Echinoidea","Echinoidea"
"5796","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Caridean","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.666666667,NA,NA,"Shrimp","Decapoda"
"5797","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Anemones","Cnidaria","Anthozoa","Actiniaria",NA,NA,NA,0.166666667,NA,NA,"Actiniaria","Anthozoa"
"5798","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Sponges","Porifera",NA,NA,NA,NA,NA,0.166666667,NA,NA,"Porifera","Porifera"
"5799","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Sipunculid_introverts","Sipuncula",NA,NA,NA,NA,NA,0.5,NA,NA,"Sipuncula","Worm"
"5800","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.5,NA,NA,"Amphipoda","Zooplankton"
"5801","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Hydroids","Cnidaria","Hydrozoa",NA,NA,NA,NA,0.166666667,NA,NA,"Hydrozoa","Medusozoa"
"5802","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Serpulids","Annelida","Polychaeta","Sabellida","Serpulidae",NA,NA,0.166666667,NA,NA,"Annelida","Worm"
"5803","haw","Actinopterygii","Chaetodontidae","Chaetodon auriga","Chaetodon","auriga",6,6,0,"Algae_frags",NA,NA,NA,NA,NA,NA,0.5,NA,NA,"Algae","Benthic autotroph"
"5804","haw","Actinopterygii","Chaetodontidae","Chaetodon fremblii","Chaetodon","fremblii",14,8,6,"Terebellids","Annelida","Polychaeta","Terebellida","Terebellidae",NA,NA,0.75,NA,NA,"Annelida","Worm"
"5805","haw","Actinopterygii","Chaetodontidae","Chaetodon fremblii","Chaetodon","fremblii",14,8,6,"Sipunculid_introverts","Sipuncula",NA,NA,NA,NA,NA,0.75,NA,NA,"Sipuncula","Worm"
"5806","haw","Actinopterygii","Chaetodontidae","Chaetodon fremblii","Chaetodon","fremblii",14,8,6,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,1,NA,NA,"Amphipoda","Zooplankton"
"5807","haw","Actinopterygii","Chaetodontidae","Chaetodon fremblii","Chaetodon","fremblii",14,8,6,"Polychaeta_errant_frags","Annelida","Polychaeta",NA,NA,NA,NA,0.5,NA,NA,"Annelida","Worm"
"5808","haw","Actinopterygii","Chaetodontidae","Chaetodon fremblii","Chaetodon","fremblii",14,8,6,"Hydroids","Cnidaria","Hydrozoa",NA,NA,NA,NA,0.25,NA,NA,"Hydrozoa","Medusozoa"
"5809","haw","Actinopterygii","Chaetodontidae","Chaetodon fremblii","Chaetodon","fremblii",14,8,6,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,0.375,NA,NA,"Isopoda","Zooplankton"
"5810","haw","Actinopterygii","Chaetodontidae","Chaetodon fremblii","Chaetodon","fremblii",14,8,6,"Gastropoda_eggs","Mollusca","Gastropoda",NA,NA,NA,NA,0.125,NA,NA,"Zooplankton","Zooplankton"
"5811","haw","Actinopterygii","Chaetodontidae","Chaetodon fremblii","Chaetodon","fremblii",14,8,6,"Caprellids","Arthropoda","Malacostraca","Amphipoda","Caprellidae",NA,NA,0.125,NA,NA,"Amphipoda","Zooplankton"
"5812","haw","Actinopterygii","Chaetodontidae","Chaetodon fremblii","Chaetodon","fremblii",14,8,6,"Enteropneusta","Hemichordata","Enteropneusta",NA,NA,NA,NA,0.125,NA,NA,"Hemichordata","Worm"
"5813","haw","Actinopterygii","Chaetodontidae","Chaetodon fremblii","Chaetodon","fremblii",14,8,6,"Opisthobranchia","Mollusca","Gastropoda",NA,NA,NA,NA,0.125,NA,NA,"Gastropoda","Gastropoda"
"5814","haw","Actinopterygii","Chaetodontidae","Chaetodon fremblii","Chaetodon","fremblii",14,8,6,"Caridean","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.125,NA,NA,"Shrimp","Decapoda"
"5815","haw","Actinopterygii","Chaetodontidae","Chaetodon fremblii","Chaetodon","fremblii",14,8,6,"Gastropoda_opercula","Mollusca","Gastropoda",NA,NA,NA,NA,0.125,NA,NA,"Gastropoda","Gastropoda"
"5816","haw","Actinopterygii","Chaetodontidae","Chaetodon fremblii","Chaetodon","fremblii",14,8,6,"Algae_frags",NA,NA,NA,NA,NA,NA,0.875,NA,NA,"Algae","Benthic autotroph"
"5817","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Opisthobranchia","Mollusca","Gastropoda",NA,NA,NA,NA,0.807692308,NA,NA,"Gastropoda","Gastropoda"
"5818","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Terebellids","Annelida","Polychaeta","Terebellida","Terebellidae",NA,NA,0.423076923,NA,NA,"Annelida","Worm"
"5819","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Polychaeta_errant_frags","Annelida","Polychaeta",NA,NA,NA,NA,0.653846154,NA,NA,"Annelida","Worm"
"5820","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Sipunculid_introverts","Sipuncula",NA,NA,NA,NA,NA,0.346153846,NA,NA,"Sipuncula","Worm"
"5821","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Polychaetes heads","Annelida","Polychaeta",NA,NA,NA,NA,0.307692308,NA,NA,"Annelida","Worm"
"5822","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Prosobranch gastropods","Mollusca","Gastropoda",NA,NA,NA,NA,0.269230769,NA,NA,"Gastropoda","Gastropoda"
"5823","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.346153846,NA,NA,"Amphipoda","Zooplankton"
"5824","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Holothurians","Echinodermata","Holothuroidea",NA,NA,NA,NA,0.076923077,NA,NA,"Holothuroidea","Holothuroidea"
"5825","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Fish_eggs","Chordata","Actinopterygii",NA,NA,NA,NA,0.076923077,NA,NA,"Zooplankton","Zooplankton"
"5826","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Caridean","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.153846154,NA,NA,"Shrimp","Decapoda"
"5827","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Echinoids podia","Echinodermata","Echinoidea",NA,NA,NA,NA,0.153846154,NA,NA,"Echinoidea","Echinoidea"
"5828","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Alcyonaria","Cnidaria","Anthozoa",NA,NA,NA,NA,0.076923077,NA,NA,"Octocorallia","Anthozoa"
"5829","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Sabellids","Annelida","Polychaeta","Sabellida","Sabellidae",NA,NA,0.115384615,NA,NA,"Annelida","Worm"
"5830","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Caprellids","Arthropoda","Malacostraca","Amphipoda","Caprellidae",NA,NA,0.115384615,NA,NA,"Amphipoda","Zooplankton"
"5831","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Crustacea_eggs","Arthropoda",NA,NA,NA,NA,NA,0.038461538,NA,NA,"Zooplankton","Zooplankton"
"5832","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Tanaid","Arthropoda","Malacostraca","Tanaidacea",NA,NA,NA,0.076923077,NA,NA,"Tanaidacea","Zooplankton"
"5833","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Hydroids","Cnidaria","Hydrozoa",NA,NA,NA,NA,0.076923077,NA,NA,"Hydrozoa","Medusozoa"
"5834","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Anemones","Cnidaria","Anthozoa","Actiniaria",NA,NA,NA,0.038461538,NA,NA,"Actiniaria","Anthozoa"
"5835","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Calanoida","Arthropoda","Hexanauplia","Calanoida",NA,NA,NA,0.038461538,NA,NA,"Copepoda","Zooplankton"
"5836","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Crab","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.038461538,NA,NA,"Brachyura","Decapoda"
"5837","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Tunicates","Chordata",NA,NA,NA,NA,NA,0.038461538,NA,NA,"Tunicata","Tunicata"
"5838","haw","Actinopterygii","Chaetodontidae","Chaetodon lunula","Chaetodon","lunula",26,26,0,"Algae_frags",NA,NA,NA,NA,NA,NA,0.192307692,NA,NA,"Algae","Benthic autotroph"
"5839","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon johnstonianus","Plectroglyphidodon","johnstonianus",8,6,2,"Mucus_nematocyst_zoox_tissuefrag","Cnidaria","Anthozoa",NA,NA,NA,NA,1,NA,NA,"Anthozoa","Anthozoa"
"5840","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon johnstonianus","Plectroglyphidodon","johnstonianus",8,6,2,"Algae_frags",NA,NA,NA,NA,NA,NA,0.5,NA,NA,"Algae","Benthic autotroph"
"5841","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon johnstonianus","Plectroglyphidodon","johnstonianus",8,6,2,"Sipunculid_introverts","Sipuncula",NA,NA,NA,NA,NA,0.166666667,NA,NA,"Sipuncula","Worm"
"5842","haw","Actinopterygii","Pomacentridae","Stegastes fasciolatus","Stegastes","fasciolatus",22,15,7,"Algae_diatoms",NA,NA,NA,NA,NA,NA,1,NA,NA,"Algae","Benthic autotroph"
"5843","haw","Actinopterygii","Pomacentridae","Stegastes fasciolatus","Stegastes","fasciolatus",22,15,7,"Sponges","Porifera",NA,NA,NA,NA,NA,0.4,NA,NA,"Porifera","Porifera"
"5844","haw","Actinopterygii","Pomacentridae","Stegastes fasciolatus","Stegastes","fasciolatus",22,15,7,"Calanoida","Arthropoda","Hexanauplia","Calanoida",NA,NA,NA,0.066666667,NA,NA,"Copepoda","Zooplankton"
"5845","haw","Actinopterygii","Pomacentridae","Stegastes fasciolatus","Stegastes","fasciolatus",22,15,7,"Polychaetes errant","Annelida","Polychaeta",NA,NA,NA,NA,0.133333333,NA,NA,"Annelida","Worm"
"5846","haw","Actinopterygii","Pomacentridae","Stegastes fasciolatus","Stegastes","fasciolatus",22,15,7,"Fish_eggs_demersal","Chordata","Actinopterygii",NA,NA,NA,NA,0.133333333,NA,NA,"Zooplankton","Zooplankton"
"5847","haw","Actinopterygii","Pomacentridae","Stegastes fasciolatus","Stegastes","fasciolatus",22,15,7,"Cyclopoida","Arthropoda","Hexanauplia","Cyclopoida",NA,NA,NA,0.266666667,NA,NA,"Copepoda","Zooplankton"
"5848","haw","Actinopterygii","Pomacentridae","Stegastes fasciolatus","Stegastes","fasciolatus",22,15,7,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.133333333,NA,NA,"Amphipoda","Zooplankton"
"5849","haw","Actinopterygii","Pomacentridae","Stegastes fasciolatus","Stegastes","fasciolatus",22,15,7,"Barnacle","Arthropoda","Hexanauplia",NA,NA,NA,NA,0.066666667,NA,NA,"Cirripedia","Cirripedia"
"5850","haw","Actinopterygii","Pomacentridae","Stegastes fasciolatus","Stegastes","fasciolatus",22,15,7,"Pelecypod","Mollusca","Bivalvia",NA,NA,NA,NA,0.066666667,NA,NA,"Bivalvia","Bivalvia"
"5851","haw","Actinopterygii","Pomacentridae","Stegastes fasciolatus","Stegastes","fasciolatus",22,15,7,"Org_frags",NA,NA,NA,NA,NA,NA,1,NA,NA,"Detritus","Detritus"
"5852","haw","Actinopterygii","Pomacentridae","Stegastes fasciolatus","Stegastes","fasciolatus",22,15,7,"Sand",NA,NA,NA,NA,NA,NA,0.266666667,NA,NA,"Inorganic","Inorganic"
"5853","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon sindonis","Plectroglyphidodon","sindonis",5,5,0,"Algae_diatoms",NA,NA,NA,NA,NA,NA,1,NA,NA,"Algae","Benthic autotroph"
"5854","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon sindonis","Plectroglyphidodon","sindonis",5,5,0,"Polychaetes","Annelida","Polychaeta",NA,NA,NA,NA,0.8,NA,NA,"Annelida","Worm"
"5855","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon sindonis","Plectroglyphidodon","sindonis",5,5,0,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.8,NA,NA,"Amphipoda","Zooplankton"
"5856","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon sindonis","Plectroglyphidodon","sindonis",5,5,0,"Caridean","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.2,NA,NA,"Shrimp","Decapoda"
"5857","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon sindonis","Plectroglyphidodon","sindonis",5,5,0,"Cyclopoida","Arthropoda","Hexanauplia","Cyclopoida",NA,NA,NA,0.8,NA,NA,"Copepoda","Zooplankton"
"5858","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon sindonis","Plectroglyphidodon","sindonis",5,5,0,"Hydroids","Cnidaria","Hydrozoa",NA,NA,NA,NA,0.2,NA,NA,"Hydrozoa","Medusozoa"
"5859","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon sindonis","Plectroglyphidodon","sindonis",5,5,0,"Sipunculid_introverts","Sipuncula",NA,NA,NA,NA,NA,0.2,NA,NA,"Sipuncula","Worm"
"5860","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon sindonis","Plectroglyphidodon","sindonis",5,5,0,"Insecta","Arthropoda","Insecta",NA,NA,NA,NA,0.2,NA,NA,"Insecta","Insecta"
"5861","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon sindonis","Plectroglyphidodon","sindonis",5,5,0,"Org_frags",NA,NA,NA,NA,NA,NA,1,NA,NA,"Detritus","Detritus"
"5862","haw","Actinopterygii","Pomacentridae","Abudefduf sordidus","Abudefduf","sordidus",5,5,0,"Algae_diatoms",NA,NA,NA,NA,NA,NA,1,NA,NA,"Algae","Benthic autotroph"
"5863","haw","Actinopterygii","Pomacentridae","Abudefduf sordidus","Abudefduf","sordidus",5,5,0,"Crab","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.8,NA,NA,"Brachyura","Decapoda"
"5864","haw","Actinopterygii","Pomacentridae","Abudefduf sordidus","Abudefduf","sordidus",5,5,0,"Sponges","Porifera",NA,NA,NA,NA,NA,0.8,NA,NA,"Porifera","Porifera"
"5865","haw","Actinopterygii","Pomacentridae","Abudefduf sordidus","Abudefduf","sordidus",5,5,0,"Prosobranch gastropods","Mollusca","Gastropoda",NA,NA,NA,NA,0.8,NA,NA,"Gastropoda","Gastropoda"
"5866","haw","Actinopterygii","Pomacentridae","Abudefduf sordidus","Abudefduf","sordidus",5,5,0,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,1,NA,NA,"Amphipoda","Zooplankton"
"5867","haw","Actinopterygii","Pomacentridae","Abudefduf sordidus","Abudefduf","sordidus",5,5,0,"Prosobranch gastropods eggs","Mollusca","Gastropoda",NA,NA,NA,NA,0.4,NA,NA,"Zooplankton","Zooplankton"
"5868","haw","Actinopterygii","Pomacentridae","Abudefduf sordidus","Abudefduf","sordidus",5,5,0,"Tanaid","Arthropoda","Malacostraca","Tanaidacea",NA,NA,NA,0.6,NA,NA,"Tanaidacea","Zooplankton"
"5869","haw","Actinopterygii","Pomacentridae","Abudefduf sordidus","Abudefduf","sordidus",5,5,0,"Hydroids","Cnidaria","Hydrozoa",NA,NA,NA,NA,0.4,NA,NA,"Hydrozoa","Medusozoa"
"5870","haw","Actinopterygii","Pomacentridae","Abudefduf sordidus","Abudefduf","sordidus",5,5,0,"Bryozoa","Bryozoa",NA,NA,NA,NA,NA,0.4,NA,NA,"Bryozoa","Bryozoa"
"5871","haw","Actinopterygii","Pomacentridae","Abudefduf sordidus","Abudefduf","sordidus",5,5,0,"Polychaetes","Annelida","Polychaeta",NA,NA,NA,NA,0.4,NA,NA,"Annelida","Worm"
"5872","haw","Actinopterygii","Pomacentridae","Abudefduf sordidus","Abudefduf","sordidus",5,5,0,"Pycnogonids","Arthropoda","Pycnogonida",NA,NA,NA,NA,0.4,NA,NA,"Pycnogonida","Pycnogonida"
"5873","haw","Actinopterygii","Pomacentridae","Abudefduf sordidus","Abudefduf","sordidus",5,5,0,"Insecta","Arthropoda","Insecta",NA,NA,NA,NA,0.2,NA,NA,"Insecta","Insecta"
"5874","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon imparipennis","Plectroglyphidodon","imparipennis",15,15,0,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.8,NA,NA,"Amphipoda","Zooplankton"
"5875","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon imparipennis","Plectroglyphidodon","imparipennis",15,15,0,"Polychaetes","Annelida","Polychaeta",NA,NA,NA,NA,0.466666667,NA,NA,"Annelida","Worm"
"5876","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon imparipennis","Plectroglyphidodon","imparipennis",15,15,0,"Cyclopoida","Arthropoda","Hexanauplia","Cyclopoida",NA,NA,NA,0.6,NA,NA,"Copepoda","Zooplankton"
"5877","haw","Actinopterygii","Pomacentridae","Plectroglyphidodon imparipennis","Plectroglyphidodon","imparipennis",15,15,0,"Sipunculid_introverts","Sipuncula",NA,NA,NA,NA,NA,0.533333333,NA,NA,"Sipuncula","Worm"
